timestamp,behavior,mobility,orientation
2026-01-03T07:54:01.595732Z,INTERACTIVE,0.117,6.21
2026-01-03T07:54:01.719654Z,INTERACTIVE,0.12,6.27
2026-01-03T07:54:01.859416Z,INTERACTIVE,0.127,6.424
2026-01-03T07:54:01.984765Z,PASSIVE,0.135,6.48
2026-01-03T07:54:02.079220Z,PASSIVE,0.139,6.251
2026-01-03T07:54:02.205217Z,PASSIVE,0.141,5.975
2026-01-03T07:54:02.313436Z,PASSIVE,0.143,5.705
2026-01-03T07:54:02.437648Z,PASSIVE,0.144,5.32
2026-01-03T07:54:02.560404Z,PASSIVE,0.144,4.988
2026-01-03T07:54:02.670780Z,PASSIVE,0.147,4.984
2026-01-03T07:54:02.777820Z,PASSIVE,0.151,4.991
2026-01-03T07:54:02.902504Z,PASSIVE,0.155,5.032
2026-01-03T07:54:03.041219Z,PASSIVE,0.161,5.073
2026-01-03T07:54:03.151225Z,PASSIVE,0.166,5.131
2026-01-03T07:54:03.259986Z,PASSIVE,0.169,5.146
2026-01-03T07:54:03.369993Z,PASSIVE,0.175,5.149
2026-01-03T07:54:03.494918Z,PASSIVE,0.185,5.354
2026-01-03T07:54:03.603587Z,PASSIVE,0.198,5.572
2026-01-03T07:54:03.727540Z,PASSIVE,0.218,5.789
2026-01-03T07:54:03.870290Z,PASSIVE,0.24,17.464
2026-01-03T07:54:04.007606Z,PASSIVE,0.263,29.151
2026-01-03T07:54:04.132306Z,INTERACTIVE,0.281,40.608
2026-01-03T07:54:04.226749Z,INTERACTIVE,0.293,52.052
2026-01-03T07:54:04.350259Z,INTERACTIVE,0.298,69.292
2026-01-03T07:54:04.445976Z,INTERACTIVE,0.302,75.078
2026-01-03T07:54:04.555209Z,INTERACTIVE,0.304,80.866
2026-01-03T07:54:04.679809Z,INTERACTIVE,0.31,86.663
2026-01-03T07:54:04.804495Z,INTERACTIVE,0.329,92.466
2026-01-03T07:54:04.912023Z,INTERACTIVE,0.352,92.474
2026-01-03T07:54:05.022760Z,INTERACTIVE,0.379,92.481
2026-01-03T07:54:05.117092Z,INTERACTIVE,0.407,96.581
2026-01-03T07:54:05.243679Z,INTERACTIVE,0.427,104.401
2026-01-03T07:54:05.351848Z,INTERACTIVE,0.434,112.221
2026-01-03T07:54:05.476653Z,INTERACTIVE,0.433,120.039
2026-01-03T07:54:05.570558Z,INTERACTIVE,0.429,127.858
2026-01-03T07:54:05.694518Z,INTERACTIVE,0.425,131.586
2026-01-03T07:54:05.803581Z,INTERACTIVE,0.422,131.586
2026-01-03T07:54:05.915490Z,INTERACTIVE,0.42,131.588
2026-01-03T07:54:06.026713Z,INTERACTIVE,0.42,131.59
2026-01-03T07:54:06.137582Z,INTERACTIVE,0.417,131.591
2026-01-03T07:54:06.247597Z,INTERACTIVE,0.416,131.591
2026-01-03T07:54:06.358800Z,PASSIVE,0.415,131.595
2026-01-03T07:54:06.469394Z,PASSIVE,0.415,131.598
2026-01-03T07:54:06.564244Z,PASSIVE,0.419,131.601
2026-01-03T07:54:06.674421Z,PASSIVE,0.422,131.604
2026-01-03T07:54:06.799483Z,PASSIVE,0.419,131.598
2026-01-03T07:54:06.909374Z,PASSIVE,0.411,131.587
2026-01-03T07:54:07.033872Z,PASSIVE,0.394,131.576
2026-01-03T07:54:07.143668Z,PASSIVE,0.372,128.111
2026-01-03T07:54:07.267417Z,PASSIVE,0.349,124.64
2026-01-03T07:54:07.391782Z,PASSIVE,0.33,121.176
2026-01-03T07:54:07.500705Z,PASSIVE,0.318,117.705
2026-01-03T07:54:07.609651Z,PASSIVE,0.312,110.153
2026-01-03T07:54:07.734106Z,PASSIVE,0.308,106.055
2026-01-03T07:54:07.829695Z,PASSIVE,0.305,101.962
2026-01-03T07:54:07.952391Z,PASSIVE,0.297,97.865
2026-01-03T07:54:08.077418Z,PASSIVE,0.276,93.774
2026-01-03T07:54:08.185532Z,PASSIVE,0.246,93.76
2026-01-03T07:54:08.295310Z,PASSIVE,0.213,93.748
2026-01-03T07:54:08.418389Z,PASSIVE,0.178,88.122
2026-01-03T07:54:08.513007Z,PASSIVE,0.147,70.24
2026-01-03T07:54:08.622382Z,PASSIVE,0.127,52.387
2026-01-03T07:54:08.732544Z,INTERACTIVE,0.117,34.539
2026-01-03T07:54:08.842251Z,INTERACTIVE,0.11,16.657
2026-01-03T07:54:08.966437Z,INTERACTIVE,0.105,4.419
2026-01-03T07:54:09.074302Z,INTERACTIVE,0.101,4.443
2026-01-03T07:54:09.183705Z,PASSIVE,0.098,4.387
2026-01-03T07:54:09.308493Z,PASSIVE,0.095,4.275
2026-01-03T07:54:09.432534Z,PASSIVE,0.094,4.201
2026-01-03T07:54:09.553395Z,PASSIVE,0.091,4.089
2026-01-03T07:54:09.662409Z,PASSIVE,0.087,3.831
2026-01-03T07:54:09.774004Z,PASSIVE,0.081,3.618
2026-01-03T07:54:09.898514Z,PASSIVE,0.072,3.45
2026-01-03T07:54:10.006999Z,PASSIVE,0.062,3.262
2026-01-03T07:54:10.115875Z,PASSIVE,0.053,3.067
2026-01-03T07:54:10.241416Z,PASSIVE,0.046,3.02
2026-01-03T07:54:10.364421Z,PASSIVE,0.042,2.978
2026-01-03T07:54:10.486380Z,PASSIVE,0.039,2.945
2026-01-03T07:54:10.598505Z,PASSIVE,0.038,2.922
2026-01-03T07:54:10.720517Z,PASSIVE,0.037,2.9
2026-01-03T07:54:10.813376Z,PASSIVE,0.037,2.875
2026-01-03T07:54:10.937110Z,PASSIVE,0.037,2.854
2026-01-03T07:54:11.031234Z,PASSIVE,0.037,2.836
2026-01-03T07:54:11.154402Z,PASSIVE,0.037,2.823
2026-01-03T07:54:11.277544Z,PASSIVE,0.036,2.829
2026-01-03T07:54:11.402410Z,PASSIVE,0.037,2.831
2026-01-03T07:54:11.511294Z,PASSIVE,0.038,2.827
2026-01-03T07:54:11.621247Z,PASSIVE,0.038,2.734
2026-01-03T07:54:11.731381Z,PASSIVE,0.039,2.638
2026-01-03T07:54:11.842263Z,PASSIVE,0.04,2.598
2026-01-03T07:54:11.966531Z,PASSIVE,0.04,2.622
2026-01-03T07:54:12.077413Z,PASSIVE,0.04,14.749
2026-01-03T07:54:12.264400Z,PASSIVE,0.04,26.971
2026-01-03T07:54:12.372562Z,INTERACTIVE,0.039,39.181
2026-01-03T07:54:12.497804Z,INTERACTIVE,0.038,51.323
2026-01-03T07:54:12.620698Z,INTERACTIVE,0.038,69.301
2026-01-03T07:54:12.745330Z,INTERACTIVE,0.037,75.179
2026-01-03T07:54:12.870994Z,INTERACTIVE,0.036,85.138
2026-01-03T07:54:12.980356Z,INTERACTIVE,0.036,95.116
2026-01-03T07:54:13.104359Z,INTERACTIVE,0.036,105.102
2026-01-03T07:54:13.212883Z,INTERACTIVE,0.035,109.195
2026-01-03T07:54:13.307552Z,INTERACTIVE,0.034,113.29
2026-01-03T07:54:13.431500Z,INTERACTIVE,0.034,113.296
2026-01-03T07:54:13.554372Z,INTERACTIVE,0.033,113.297
2026-01-03T07:54:13.664492Z,INTERACTIVE,0.033,113.296
2026-01-03T07:54:13.776509Z,INTERACTIVE,0.033,113.296
2026-01-03T07:54:13.900533Z,INTERACTIVE,0.032,116.96
2026-01-03T07:54:14.023500Z,INTERACTIVE,0.032,120.628
2026-01-03T07:54:14.118412Z,PASSIVE,0.033,124.298
2026-01-03T07:54:14.242417Z,PASSIVE,0.036,127.969
2026-01-03T07:54:14.351139Z,PASSIVE,0.039,131.639
2026-01-03T07:54:14.474106Z,PASSIVE,0.044,131.645
2026-01-03T07:54:14.596632Z,PASSIVE,0.049,134.499
2026-01-03T07:54:14.720315Z,PASSIVE,0.054,140.228
2026-01-03T07:54:14.815715Z,PASSIVE,0.057,145.956
2026-01-03T07:54:14.925277Z,PASSIVE,0.059,151.685
2026-01-03T07:54:15.050145Z,PASSIVE,0.06,157.413
2026-01-03T07:54:15.175478Z,PASSIVE,0.06,160.291
2026-01-03T07:54:15.299718Z,PASSIVE,0.06,160.292
2026-01-03T07:54:15.409508Z,PASSIVE,0.06,160.291
2026-01-03T07:54:15.534172Z,PASSIVE,0.06,160.309
2026-01-03T07:54:15.657318Z,PASSIVE,0.06,160.326
2026-01-03T07:54:15.780408Z,PASSIVE,0.061,160.341
2026-01-03T07:54:15.903492Z,PASSIVE,0.062,160.358
2026-01-03T07:54:15.997133Z,PASSIVE,0.061,157.363
2026-01-03T07:54:16.091856Z,PASSIVE,0.061,154.356
2026-01-03T07:54:16.201153Z,PASSIVE,0.06,148.291
2026-01-03T07:54:16.311418Z,PASSIVE,0.062,142.225
2026-01-03T07:54:16.419729Z,PASSIVE,0.07,136.16
2026-01-03T07:54:16.530558Z,PASSIVE,0.081,136.055
2026-01-03T07:54:16.654551Z,PASSIVE,0.095,135.942
2026-01-03T07:54:16.778303Z,INTERACTIVE,0.111,138.887
2026-01-03T07:54:16.902346Z,INTERACTIVE,0.126,144.722
2026-01-03T07:54:16.997412Z,INTERACTIVE,0.137,153.073
2026-01-03T07:54:17.105635Z,INTERACTIVE,0.148,158.476
2026-01-03T07:54:17.214677Z,INTERACTIVE,0.158,163.884
2026-01-03T07:54:17.325003Z,INTERACTIVE,0.166,171.804
2026-01-03T07:54:17.449979Z,INTERACTIVE,0.176,176.834
2026-01-03T07:54:17.558445Z,INTERACTIVE,0.183,179.347
2026-01-03T07:54:17.683423Z,INTERACTIVE,0.189,181.862
2026-01-03T07:54:17.808397Z,INTERACTIVE,0.193,184.369
2026-01-03T07:54:17.917697Z,INTERACTIVE,0.195,184.415
2026-01-03T07:54:18.025980Z,INTERACTIVE,0.195,181.991
2026-01-03T07:54:18.136286Z,INTERACTIVE,0.194,182.062
2026-01-03T07:54:18.258390Z,INTERACTIVE,0.193,182.134
2026-01-03T07:54:18.382338Z,INTERACTIVE,0.194,182.207
2026-01-03T07:54:18.491725Z,INTERACTIVE,0.195,182.232
2026-01-03T07:54:18.614316Z,INTERACTIVE,0.196,184.727
2026-01-03T07:54:18.738594Z,INTERACTIVE,0.199,186.779
2026-01-03T07:54:18.849029Z,INTERACTIVE,0.202,186.711
2026-01-03T07:54:18.972477Z,INTERACTIVE,0.204,186.644
2026-01-03T07:54:19.095727Z,INTERACTIVE,0.216,186.578
2026-01-03T07:54:19.203621Z,INTERACTIVE,0.231,186.511
2026-01-03T07:54:19.311563Z,INTERACTIVE,0.252,184.402
2026-01-03T07:54:19.421536Z,INTERACTIVE,0.28,186.415
2026-01-03T07:54:19.517279Z,INTERACTIVE,0.315,188.426
2026-01-03T07:54:19.641234Z,INTERACTIVE,0.339,190.433
2026-01-03T07:54:19.748410Z,INTERACTIVE,0.356,192.437
2026-01-03T07:54:19.875323Z,INTERACTIVE,0.363,194.468
2026-01-03T07:54:19.983243Z,INTERACTIVE,0.36,194.499
2026-01-03T07:54:20.092422Z,INTERACTIVE,0.352,194.529
2026-01-03T07:54:20.217147Z,INTERACTIVE,0.346,192.393
2026-01-03T07:54:20.340636Z,INTERACTIVE,0.346,187.748
2026-01-03T07:54:20.464308Z,INTERACTIVE,0.358,185.543
2026-01-03T07:54:20.559588Z,INTERACTIVE,0.373,180.795
2026-01-03T07:54:20.750376Z,INTERACTIVE,0.391,173.508
2026-01-03T07:54:20.858292Z,INTERACTIVE,0.406,168.392
2026-01-03T07:54:20.965991Z,INTERACTIVE,0.42,167.75
2026-01-03T07:54:21.072887Z,INTERACTIVE,0.425,164.632
2026-01-03T07:54:21.199172Z,INTERACTIVE,0.426,164.055
2026-01-03T07:54:21.310209Z,INTERACTIVE,0.427,163.504
2026-01-03T07:54:21.434302Z,INTERACTIVE,0.429,162.951
2026-01-03T07:54:21.542574Z,INTERACTIVE,0.432,157.443
2026-01-03T07:54:21.667451Z,INTERACTIVE,0.436,151.935
2026-01-03T07:54:21.789998Z,INTERACTIVE,0.443,149.132
2026-01-03T07:54:21.915422Z,INTERACTIVE,0.449,151.524
2026-01-03T07:54:22.009714Z,INTERACTIVE,0.46,156.339
2026-01-03T07:54:22.134422Z,INTERACTIVE,0.471,161.749
2026-01-03T07:54:22.242106Z,INTERACTIVE,0.485,167.159
2026-01-03T07:54:22.366720Z,INTERACTIVE,0.498,169.863
2026-01-03T07:54:22.491245Z,INTERACTIVE,0.502,169.889
2026-01-03T07:54:22.601664Z,INTERACTIVE,0.5,167.491
2026-01-03T07:54:22.710184Z,INTERACTIVE,0.492,167.475
2026-01-03T07:54:22.834228Z,INTERACTIVE,0.476,165.109
2026-01-03T07:54:22.960175Z,INTERACTIVE,0.456,165.157
2026-01-03T07:54:23.083354Z,INTERACTIVE,0.446,167.736
2026-01-03T07:54:23.176999Z,INTERACTIVE,0.435,172.508
2026-01-03T07:54:23.303268Z,INTERACTIVE,0.429,175.082
2026-01-03T07:54:23.410576Z,INTERACTIVE,0.425,180.005
2026-01-03T07:54:23.519608Z,INTERACTIVE,0.424,182.513
2026-01-03T07:54:23.645294Z,INTERACTIVE,0.417,182.488
2026-01-03T07:54:23.769181Z,INTERACTIVE,0.408,182.545
2026-01-03T07:54:23.893346Z,INTERACTIVE,0.387,182.618
2026-01-03T07:54:24.017192Z,INTERACTIVE,0.363,182.69
2026-01-03T07:54:24.112207Z,INTERACTIVE,0.337,184.983
2026-01-03T07:54:24.221280Z,INTERACTIVE,0.313,189.589
2026-01-03T07:54:24.375860Z,INTERACTIVE,0.29,192.371
2026-01-03T07:54:24.498778Z,INTERACTIVE,0.279,197.352
2026-01-03T07:54:24.609038Z,INTERACTIVE,0.273,204.303
2026-01-03T07:54:24.734096Z,INTERACTIVE,0.268,209.034
2026-01-03T07:54:24.857143Z,INTERACTIVE,0.265,211.451
2026-01-03T07:54:24.983212Z,INTERACTIVE,0.264,215.488
2026-01-03T07:54:25.093117Z,INTERACTIVE,0.262,221.347
2026-01-03T07:54:25.217322Z,INTERACTIVE,0.26,223.621
2026-01-03T07:54:25.312257Z,INTERACTIVE,0.256,223.831
2026-01-03T07:54:25.437186Z,INTERACTIVE,0.248,222.185
2026-01-03T07:54:25.547437Z,INTERACTIVE,0.237,218.469
2026-01-03T07:54:25.670760Z,INTERACTIVE,0.224,212.93
2026-01-03T07:54:25.798211Z,INTERACTIVE,0.209,209.006
2026-01-03T07:54:25.938330Z,INTERACTIVE,0.195,207.147
2026-01-03T07:54:26.047315Z,INTERACTIVE,0.184,207.143
2026-01-03T07:54:26.156644Z,INTERACTIVE,0.173,207.142
2026-01-03T07:54:26.283740Z,INTERACTIVE,0.161,207.137
2026-01-03T07:54:26.393485Z,INTERACTIVE,0.147,205.07
2026-01-03T07:54:26.519183Z,INTERACTIVE,0.132,200.835
2026-01-03T07:54:26.629514Z,INTERACTIVE,0.118,194.185
2026-01-03T07:54:26.724262Z,INTERACTIVE,0.107,187.537
2026-01-03T07:54:26.846993Z,INTERACTIVE,0.1,180.892
2026-01-03T07:54:26.970424Z,INTERACTIVE,0.096,176.312
2026-01-03T07:54:27.094578Z,INTERACTIVE,0.095,173.898
2026-01-03T07:54:27.202395Z,INTERACTIVE,0.093,171.361
2026-01-03T07:54:27.309994Z,INTERACTIVE,0.092,168.822
2026-01-03T07:54:27.435198Z,INTERACTIVE,0.092,166.283
2026-01-03T07:54:27.559139Z,INTERACTIVE,0.091,160.887
2026-01-03T07:54:27.667324Z,INTERACTIVE,0.09,152.398
2026-01-03T07:54:27.763281Z,INTERACTIVE,0.088,142.889
2026-01-03T07:54:27.887220Z,INTERACTIVE,0.085,133.379
2026-01-03T07:54:28.012070Z,INTERACTIVE,0.082,119.873
2026-01-03T07:54:28.118251Z,INTERACTIVE,0.078,109.222
2026-01-03T07:54:28.229072Z,INTERACTIVE,0.074,101.667
2026-01-03T07:54:28.352048Z,INTERACTIVE,0.07,91.902
2026-01-03T07:54:28.446820Z,INTERACTIVE,0.065,69.716
2026-01-03T07:54:28.556105Z,PASSIVE,0.06,51.426
2026-01-03T07:54:28.679029Z,PASSIVE,0.055,33.06
2026-01-03T07:54:28.772697Z,PASSIVE,0.051,14.684
2026-01-03T07:54:28.898120Z,PASSIVE,0.048,2.068
2026-01-03T07:54:29.102349Z,PASSIVE,0.044,1.879
2026-01-03T07:54:29.196839Z,PASSIVE,0.042,1.793
2026-01-03T07:54:29.337965Z,PASSIVE,0.039,1.784
2026-01-03T07:54:29.463202Z,PASSIVE,0.038,1.784
2026-01-03T07:54:29.573252Z,PASSIVE,0.036,1.792
2026-01-03T07:54:29.697219Z,PASSIVE,0.036,1.793
2026-01-03T07:54:29.822193Z,PASSIVE,0.035,1.824
2026-01-03T07:54:29.932089Z,PASSIVE,0.035,1.857
2026-01-03T07:54:30.042176Z,PASSIVE,0.035,1.904
2026-01-03T07:54:30.167042Z,PASSIVE,0.033,1.975
2026-01-03T07:54:30.274873Z,PASSIVE,0.033,2.05
2026-01-03T07:54:30.382335Z,PASSIVE,0.032,2.072
2026-01-03T07:54:30.508089Z,PASSIVE,0.032,2.091
2026-01-03T07:54:30.603673Z,PASSIVE,0.033,2.289
2026-01-03T07:54:30.714327Z,PASSIVE,0.035,2.526
2026-01-03T07:54:30.824130Z,PASSIVE,0.037,2.75
2026-01-03T07:54:30.934665Z,INTERACTIVE,0.04,2.994
2026-01-03T07:54:31.063384Z,INTERACTIVE,0.044,3.279
2026-01-03T07:54:31.186274Z,INTERACTIVE,0.048,3.381
2026-01-03T07:54:31.310116Z,INTERACTIVE,0.052,3.422
2026-01-03T07:54:31.417473Z,INTERACTIVE,0.056,3.477
2026-01-03T07:54:31.542019Z,INTERACTIVE,0.059,3.532
2026-01-03T07:54:31.667353Z,INTERACTIVE,0.061,3.534
2026-01-03T07:54:31.775644Z,INTERACTIVE,0.063,3.536
2026-01-03T07:54:31.902115Z,INTERACTIVE,0.064,3.539
2026-01-03T07:54:32.013732Z,INTERACTIVE,0.064,3.54
2026-01-03T07:54:32.108190Z,INTERACTIVE,0.065,3.543
2026-01-03T07:54:32.235245Z,INTERACTIVE,0.065,3.605
2026-01-03T07:54:32.359079Z,INTERACTIVE,0.065,3.656
2026-01-03T07:54:32.482078Z,INTERACTIVE,0.066,3.706
2026-01-03T07:54:32.592599Z,INTERACTIVE,0.066,3.753
2026-01-03T07:54:32.716082Z,INTERACTIVE,0.067,3.791
2026-01-03T07:54:32.840954Z,INTERACTIVE,0.067,3.782
2026-01-03T07:54:32.966457Z,INTERACTIVE,0.067,3.776
2026-01-03T07:54:33.062991Z,INTERACTIVE,0.067,3.786
2026-01-03T07:54:33.189968Z,INTERACTIVE,0.067,3.88
2026-01-03T07:54:33.298426Z,INTERACTIVE,0.067,3.981
2026-01-03T07:54:33.425068Z,INTERACTIVE,0.068,4.067
2026-01-03T07:54:33.520426Z,INTERACTIVE,0.069,4.144
2026-01-03T07:54:33.647015Z,INTERACTIVE,0.071,4.206
2026-01-03T07:54:33.771202Z,INTERACTIVE,0.072,4.205
2026-01-03T07:54:33.891899Z,INTERACTIVE,0.074,4.261
2026-01-03T07:54:34.000080Z,INTERACTIVE,0.076,4.199
2026-01-03T07:54:34.110060Z,INTERACTIVE,0.077,4.109
2026-01-03T07:54:34.220380Z,INTERACTIVE,0.077,4.019
2026-01-03T07:54:34.345503Z,INTERACTIVE,0.077,3.918
2026-01-03T07:54:34.438963Z,INTERACTIVE,0.075,3.732
2026-01-03T07:54:34.564525Z,PASSIVE,0.071,3.655
2026-01-03T07:54:34.688048Z,PASSIVE,0.068,3.618
2026-01-03T07:54:34.796828Z,PASSIVE,0.065,3.571
2026-01-03T07:54:34.924399Z,PASSIVE,0.062,3.511
2026-01-03T07:54:35.019693Z,PASSIVE,0.06,3.525
2026-01-03T07:54:35.143078Z,PASSIVE,0.058,3.566
2026-01-03T07:54:35.265122Z,PASSIVE,0.057,3.601
2026-01-03T07:54:35.373207Z,PASSIVE,0.056,3.652
2026-01-03T07:54:35.482988Z,PASSIVE,0.055,3.701
2026-01-03T07:54:35.605081Z,PASSIVE,0.055,3.667
2026-01-03T07:54:35.713032Z,PASSIVE,0.055,3.633
2026-01-03T07:54:35.837988Z,PASSIVE,0.055,3.605
2026-01-03T07:54:35.947069Z,PASSIVE,0.054,3.573
2026-01-03T07:54:36.059720Z,PASSIVE,0.054,3.55
2026-01-03T07:54:36.182757Z,PASSIVE,0.053,3.561
2026-01-03T07:54:36.292368Z,PASSIVE,0.052,3.566
2026-01-03T07:54:36.479028Z,PASSIVE,0.052,3.533
2026-01-03T07:54:36.601518Z,PASSIVE,0.052,3.4
2026-01-03T07:54:36.708849Z,PASSIVE,0.052,3.3
2026-01-03T07:54:36.819264Z,PASSIVE,0.052,3.213
2026-01-03T07:54:36.939914Z,PASSIVE,0.052,3.129
2026-01-03T07:54:37.063146Z,PASSIVE,0.051,3.081
2026-01-03T07:54:37.186990Z,PASSIVE,0.05,3.189
2026-01-03T07:54:37.295734Z,PASSIVE,0.048,3.18
2026-01-03T07:54:37.404430Z,PASSIVE,0.045,3.155
2026-01-03T07:54:37.529094Z,PASSIVE,0.041,3.094
2026-01-03T07:54:37.762466Z,PASSIVE,0.039,3.022
2026-01-03T07:54:37.885136Z,PASSIVE,0.037,2.887
2026-01-03T07:54:38.010798Z,PASSIVE,0.036,2.843
2026-01-03T07:54:38.135883Z,PASSIVE,0.035,2.823
2026-01-03T07:54:38.260994Z,PASSIVE,0.035,2.822
2026-01-03T07:54:38.384112Z,PASSIVE,0.036,2.827
2026-01-03T07:54:38.495181Z,PASSIVE,0.036,2.841
2026-01-03T07:54:38.635827Z,PASSIVE,0.037,2.806
2026-01-03T07:54:38.745769Z,PASSIVE,0.038,2.744
2026-01-03T07:54:38.869653Z,PASSIVE,0.04,2.697
2026-01-03T07:54:38.980113Z,PASSIVE,0.041,2.637
2026-01-03T07:54:39.101867Z,PASSIVE,0.042,2.642
2026-01-03T07:54:39.227533Z,PASSIVE,0.043,2.686
2026-01-03T07:54:39.350562Z,PASSIVE,0.043,2.722
2026-01-03T07:54:39.475193Z,PASSIVE,0.043,2.765
2026-01-03T07:54:39.600530Z,PASSIVE,0.043,2.823
2026-01-03T07:54:39.725873Z,PASSIVE,0.044,2.819
2026-01-03T07:54:39.835091Z,PASSIVE,0.044,2.821
2026-01-03T07:54:39.960915Z,PASSIVE,0.044,2.837
2026-01-03T07:54:40.085029Z,PASSIVE,0.044,2.849
2026-01-03T07:54:40.193541Z,PASSIVE,0.044,2.863
2026-01-03T07:54:40.318730Z,PASSIVE,0.043,2.825
2026-01-03T07:54:40.459632Z,PASSIVE,0.041,2.776
2026-01-03T07:54:40.583298Z,PASSIVE,0.04,2.781
2026-01-03T07:54:40.708035Z,PASSIVE,0.04,2.789
2026-01-03T07:54:40.832564Z,PASSIVE,0.04,2.862
2026-01-03T07:54:40.943039Z,PASSIVE,0.042,2.993
2026-01-03T07:54:41.052667Z,PASSIVE,0.044,3.183
2026-01-03T07:54:41.175525Z,PASSIVE,0.049,3.32
2026-01-03T07:54:41.269955Z,PASSIVE,0.055,3.639
2026-01-03T07:54:41.411525Z,PASSIVE,0.062,3.906
2026-01-03T07:54:41.519729Z,PASSIVE,0.071,4.15
2026-01-03T07:54:41.643742Z,INTERACTIVE,0.082,4.338
2026-01-03T07:54:41.738116Z,INTERACTIVE,0.091,4.572
2026-01-03T07:54:41.863345Z,INTERACTIVE,0.1,4.615
2026-01-03T07:54:41.987933Z,INTERACTIVE,0.109,4.645
2026-01-03T07:54:42.082154Z,PASSIVE,0.121,4.68
2026-01-03T07:54:42.192769Z,PASSIVE,0.153,4.742
2026-01-03T07:54:42.288541Z,PASSIVE,0.192,4.785
2026-01-03T07:54:42.411549Z,PASSIVE,0.241,4.848
2026-01-03T07:54:42.536243Z,PASSIVE,0.298,4.85
2026-01-03T07:54:42.662963Z,PASSIVE,0.367,4.857
2026-01-03T07:54:42.788868Z,PASSIVE,0.427,4.86
2026-01-03T07:54:42.898094Z,PASSIVE,0.482,4.846
2026-01-03T07:54:43.007074Z,INTERACTIVE,0.533,4.826
2026-01-03T07:54:43.211500Z,INTERACTIVE,0.593,4.956
2026-01-03T07:54:43.318807Z,INTERACTIVE,0.641,5.261
2026-01-03T07:54:43.429379Z,INTERACTIVE,0.684,5.61
2026-01-03T07:54:43.538093Z,INTERACTIVE,0.745,6.018
2026-01-03T07:54:43.664854Z,INTERACTIVE,0.822,6.707
2026-01-03T07:54:43.789875Z,INTERACTIVE,0.915,7.731
2026-01-03T07:54:43.914786Z,INTERACTIVE,1.005,8.596
2026-01-03T07:54:44.009872Z,INTERACTIVE,1.092,9.474
2026-01-03T07:54:44.133408Z,INTERACTIVE,1.157,10.285
2026-01-03T07:54:44.244276Z,INTERACTIVE,1.199,10.8
2026-01-03T07:54:44.352739Z,INTERACTIVE,1.206,10.894
2026-01-03T07:54:44.446711Z,INTERACTIVE,1.209,10.97
2026-01-03T07:54:44.540719Z,INTERACTIVE,1.209,10.97
2026-01-03T07:54:44.648802Z,INTERACTIVE,1.209,10.97
2026-01-03T07:54:44.759064Z,INTERACTIVE,1.209,10.97
2026-01-03T07:54:44.870619Z,INTERACTIVE,1.209,10.97
2026-01-03T07:54:44.980766Z,INTERACTIVE,1.209,10.97
2026-01-03T07:54:45.087901Z,INTERACTIVE,1.209,10.97
2026-01-03T07:54:45.181670Z,INTERACTIVE,1.209,10.97
2026-01-03T07:54:45.290987Z,INTERACTIVE,1.209,10.97
2026-01-03T07:54:45.382178Z,INTERACTIVE,1.209,10.97
2026-01-03T07:54:45.505172Z,INTERACTIVE,1.209,10.97
2026-01-03T07:54:45.614808Z,INTERACTIVE,1.209,10.97
2026-01-03T07:54:45.725320Z,INTERACTIVE,1.209,10.97
2026-01-03T07:54:45.834111Z,INTERACTIVE,1.209,10.97
2026-01-03T07:54:45.957864Z,INTERACTIVE,1.209,10.97
2026-01-03T07:54:46.051977Z,INTERACTIVE,1.209,10.97
2026-01-03T07:54:46.194562Z,INTERACTIVE,1.444,11.416
2026-01-03T07:54:46.320535Z,INTERACTIVE,1.698,22.309
2026-01-03T07:54:46.430662Z,INTERACTIVE,1.98,33.202
2026-01-03T07:54:46.526400Z,INTERACTIVE,2.281,44.109
2026-01-03T07:54:46.651870Z,INTERACTIVE,2.601,55.012
2026-01-03T07:54:46.773794Z,INTERACTIVE,2.707,70.625
2026-01-03T07:54:46.902147Z,INTERACTIVE,2.811,75.797
2026-01-03T07:54:47.010784Z,INTERACTIVE,2.896,80.982
2026-01-03T07:54:47.135910Z,INTERACTIVE,2.973,89.964
2026-01-03T07:54:47.259928Z,INTERACTIVE,3.032,102.692
2026-01-03T07:54:47.371810Z,INTERACTIVE,3.072,112.942
2026-01-03T07:54:47.478885Z,INTERACTIVE,3.096,123.183
2026-01-03T07:54:47.601984Z,INTERACTIVE,3.108,133.413
2026-01-03T07:54:47.723930Z,INTERACTIVE,3.105,142.524
2026-01-03T07:54:47.846985Z,INTERACTIVE,3.096,147.893
2026-01-03T07:54:47.971632Z,INTERACTIVE,3.082,150.586
2026-01-03T07:54:48.095679Z,INTERACTIVE,3.063,153.281
2026-01-03T07:54:48.191445Z,INTERACTIVE,3.05,155.974
2026-01-03T07:54:48.317458Z,INTERACTIVE,3.044,155.98
2026-01-03T07:54:48.440799Z,INTERACTIVE,3.049,155.989
2026-01-03T07:54:48.564828Z,INTERACTIVE,3.058,155.997
2026-01-03T07:54:48.751526Z,INTERACTIVE,3.057,156.002
2026-01-03T07:54:48.862722Z,INTERACTIVE,3.056,156.008
2026-01-03T07:54:48.984960Z,INTERACTIVE,3.063,156.008
2026-01-03T07:54:49.079596Z,INTERACTIVE,3.049,156.002
2026-01-03T07:54:49.189863Z,INTERACTIVE,3.023,155.98
2026-01-03T07:54:49.316924Z,INTERACTIVE,2.983,155.937
2026-01-03T07:54:49.439877Z,INTERACTIVE,2.938,155.894
